lat,lng,ele
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.40
22.461994,114.191868,30.20
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.40
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191868,30.20
22.461994,114.191870,30.20
22.461994,114.191873,30.20
22.461994,114.191874,30.20
22.461994,114.191874,30.20
22.461994,114.191874,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.00
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461994,114.191875,30.20
22.461996,114.191882,30.20
22.461999,114.191896,30.20
22.461999,114.191913,30.20
22.462002,114.191930,30.20
22.462008,114.191953,30.20
22.462017,114.191983,30.20
22.462025,114.191991,30.20
22.462035,114.192008,30.20
22.462049,114.192033,30.20
22.462074,114.192064,30.20
22.462108,114.192085,30.20
22.462143,114.192108,30.20
22.462183,114.192134,30.40
22.462213,114.192158,30.40
22.462249,114.192178,30.40
22.462284,114.192190,30.60
22.462325,114.192205,30.80
22.462361,114.192215,31.40
22.462399,114.192231,32.00
22.462441,114.192239,32.20
22.462480,114.192243,32.60
22.462516,114.192244,32.80
22.462547,114.192241,33.00
22.462581,114.192245,33.00
22.462613,114.192248,33.80
22.462648,114.192246,34.40
22.462688,114.192247,35.20
22.462726,114.192248,35.80
22.462762,114.192238,36.00
22.462805,114.192237,37.00
22.462847,114.192231,37.60
22.462889,114.192228,38.20
22.462932,114.192226,38.60
22.462974,114.192233,39.00
22.463016,114.192248,39.20
22.463053,114.192264,39.80
22.463087,114.192275,40.20
22.463119,114.192292,40.40
22.463156,114.192312,40.60
22.463191,114.192329,41.20
22.463224,114.192347,41.80
22.463256,114.192369,42.40
22.463289,114.192393,43.20
22.463314,114.192420,43.60
22.463343,114.192450,44.00
22.463380,114.192484,44.20
22.463398,114.192506,44.40
22.463427,114.192539,44.80
22.463458,114.192576,45.00
22.463487,114.192612,45.80
22.463521,114.192653,46.40
22.463552,114.192693,46.80
22.463583,114.192733,47.40
22.463618,114.192770,47.60
22.463652,114.192811,48.20
22.463686,114.192843,48.40
22.463732,114.192877,48.80
22.463771,114.192901,48.80
22.463809,114.192930,49.40
22.463847,114.192955,49.80
22.463879,114.192972,51.00
22.463929,114.192999,51.80
22.463977,114.193015,52.20
22.464027,114.193031,52.60
22.464077,114.193050,52.80
22.464122,114.193060,53.00
22.464171,114.193070,53.20
22.464207,114.193069,54.20
22.464257,114.193071,54.80
22.464301,114.193077,55.40
22.464334,114.193076,55.80
22.464361,114.193066,56.00
22.464402,114.193073,56.60
22.464440,114.193085,57.00
22.464477,114.193092,57.80
22.464516,114.193107,58.20
22.464555,114.193107,59.20
22.464590,114.193106,59.60
22.464627,114.193103,60.00
22.464663,114.193110,60.60
22.464703,114.193104,61.00
22.464749,114.193105,61.60
22.464798,114.193121,61.80
22.464840,114.193117,62.20
22.464889,114.193129,62.40
22.464933,114.193156,62.80
22.464980,114.193166,63.20
22.465022,114.193165,63.60
22.465072,114.193164,64.20
22.465123,114.193161,64.60
22.465164,114.193169,65.20
22.465202,114.193164,65.60
22.465250,114.193184,66.20
22.465286,114.193206,66.60
22.465315,114.193229,67.20
22.465340,114.193243,67.80
22.465381,114.193275,68.00
22.465416,114.193303,68.20
22.465447,114.193327,68.60
22.465476,114.193358,69.20
22.465490,114.193384,69.40
22.465514,114.193417,70.20
22.465532,114.193447,70.40
22.465558,114.193492,71.20
22.465572,114.193526,71.80
22.465592,114.193565,72.00
22.465608,114.193600,72.40
22.465632,114.193651,72.60
22.465652,114.193689,73.20
22.465670,114.193729,73.40
22.465684,114.193757,74.00
22.465686,114.193805,74.40
22.465687,114.193844,74.60
22.465686,114.193881,75.00
22.465689,114.193924,75.20
22.465690,114.193955,75.60
22.465684,114.193999,75.80
22.465674,114.194027,76.60
22.465664,114.194063,77.00
22.465651,114.194103,77.60
22.465639,114.194145,78.00
22.465627,114.194194,78.20
22.465617,114.194232,79.00
22.465607,114.194276,79.60
22.465598,114.194307,80.20
22.465578,114.194343,80.20
22.465562,114.194373,80.60
22.465537,114.194411,80.80
22.465518,114.194440,81.40
22.465498,114.194468,82.00
22.465477,114.194496,82.00
22.465451,114.194531,82.40
22.465429,114.194556,82.60
22.465405,114.194594,83.20
22.465384,114.194624,83.40
22.465362,114.194649,84.20
22.465334,114.194665,84.40
22.465305,114.194689,85.20
22.465271,114.194719,85.80
22.465240,114.194751,86.00
22.465207,114.194779,86.20
22.465176,114.194804,86.60
22.465144,114.194825,87.00
22.465113,114.194848,87.40
22.465079,114.194864,87.60
22.465054,114.194883,88.60
22.465023,114.194904,88.80
22.464993,114.194928,89.60
22.464960,114.194963,90.00
22.464922,114.194999,90.40
22.464885,114.195037,90.60
22.464844,114.195072,91.20
22.464808,114.195095,91.40
22.464764,114.195127,92.00
22.464727,114.195166,92.80
22.464691,114.195183,93.00
22.464654,114.195193,94.20
22.464614,114.195208,94.40
22.464572,114.195234,94.80
22.464537,114.195257,95.00
22.464493,114.195272,95.40
22.464445,114.195285,95.40
22.464394,114.195305,96.00
22.464353,114.195330,96.60
22.464307,114.195362,97.00
22.464262,114.195382,97.80
22.464220,114.195386,98.00
22.464180,114.195400,98.40
22.464128,114.195408,98.60
22.464079,114.195430,98.80
22.464030,114.195445,99.00
22.463972,114.195458,99.40
22.463920,114.195477,99.80
22.463853,114.195489,100.20
22.463802,114.195507,100.60
22.463764,114.195524,100.80
22.463718,114.195549,101.20
22.463662,114.195576,101.40
22.463607,114.195593,102.00
22.463551,114.195612,102.40
22.463489,114.195639,102.80
22.463438,114.195653,103.00
22.463377,114.195684,103.40
22.463327,114.195730,103.80
22.463281,114.195758,104.00
22.463242,114.195792,104.20
22.463194,114.195848,104.60
22.463152,114.195880,104.80
22.463111,114.195924,105.20
22.463065,114.196003,105.40
22.463037,114.196073,105.60
22.463015,114.196133,105.80
22.462986,114.196217,105.80
22.462953,114.196291,106.00
22.462928,114.196357,106.00
22.462899,114.196427,106.00
22.462869,114.196498,106.00
22.462851,114.196587,105.80
22.462838,114.196681,105.80
22.462838,114.196777,105.60
22.462836,114.196868,105.60
22.462839,114.196954,105.60
22.462852,114.197031,105.40
22.462870,114.197099,105.40
22.462884,114.197157,105.20
22.462909,114.197217,105.00
22.462947,114.197260,104.60
22.462985,114.197303,104.40
22.463004,114.197337,104.20
22.463025,114.197386,103.80
22.463031,114.197426,103.20
22.463025,114.197464,102.80
22.463002,114.197488,102.20
22.462969,114.197500,101.80
22.462938,114.197502,101.60
22.462909,114.197492,101.60
22.462888,114.197474,101.60
22.462871,114.197451,101.40
22.462860,114.197426,101.40
22.462850,114.197403,101.20
22.462851,114.197378,101.20
22.462848,114.197350,101.20
22.462849,114.197326,101.20
22.462852,114.197304,101.20
22.462845,114.197280,101.20
22.462841,114.197256,101.20
22.462836,114.197231,101.20
22.462825,114.197207,101.40
